IR0_meas,IR1_meas,IR2_meas,IR3_meas,IR0_cam,IR1_cam,IR2_cam,IR3_cam
948,194,344,948,2.78,13.49,16.85,2.78
948,194,344,948,2.78,13.49,16.85,2.78
948,195,344,948,2.85,12.54,17.06,2.85
948,194,344,948,2.78,13.49,16.85,2.78
948,195,344,948,2.85,12.57,17.05,2.85
948,195,344,948,2.78,13.49,16.85,2.78
948,194,339,947,2.93,11.71,17.28,2.93
949,194,339,948,2.93,11.75,17.27,2.93
949,194,339,948,2.85,12.54,17.06,2.85
949,194,339,948,3.81,7.23,19.79,3.81
949,194,339,948,3.84,7.14,19.89,3.84
949,194,339,948,4.14,6.46,20.73,4.14
949,194,339,948,4.3,6.16,21.2,4.3
940,299,274,942,4.25,6.25,21.05,4.25
940,299,274,942,4.41,5.97,21.51,4.41
940,299,274,942,4.41,5.97,21.51,4.41
940,299,274,942,4.25,6.25,21.05,4.25
940,299,274,942,4.25,6.25,21.05,4.25
944,351,263,939,3,4.59,22.5,4.3
944,352,263,939,2.96,4.67,22.34,4.25
944,352,263,939,2.96,4.67,22.34,4.25
944,352,264,939,27.51,16.4,2.27,1.26
944,352,264,939,4.64,5.63,22.18,4.64
944,352,264,939,3.66,4.87,29.02,7.66
944,352,264,939,3.49,4.67,30.66,8.27
944,352,264,939,3.4,4.57,31.69,8.64
945,812,217,645,3.4,4.57,31.69,8.64
945,812,217,645,3.25,4.4,32.01,9.36
945,812,217,645,3.25,4.4,32.01,9.36
945,812,217,645,3.49,4.67,30.66,8.27
945,811,217,645,3.4,4.57,31.69,8.64
945,811,217,645,3.27,4.42,32.09,9.26
945,811,217,645,3.31,4.47,32.29,9.04
945,811,217,645,3.33,4.5,32.38,8.94
946,821,216,629,3.33,4.5,32.38,8.94
945,820,217,629,3.33,4.5,32.38,8.94
946,820,217,629,3.33,4.5,32.38,8.94
945,820,217,629,3.33,4.5,32.38,8.94
945,820,217,630,3.25,4.4,32.01,9.36
945,820,217,630,3.4,4.57,31.69,8.64
946,820,217,629,3.4,4.57,31.69,8.64
946,820,216,629,3.25,4.4,32.01,9.36
945,820,217,629,3.01,6.92,23.32,4.57
945,820,217,629,3.14,7.11,22.68,4.36
945,820,217,629,3.76,8.03,20.45,3.62
899,281,280,942,3.68,7.92,20.66,3.69
899,281,281,942,3.76,8.03,20.45,3.62
899,281,281,942,3.68,7.92,20.66,3.69
899,281,281,942,3.68,7.92,20.66,3.69
899,281,281,942,3.68,7.92,20.66,3.69
899,281,281,942,4.98,6.38,22.41,5.22
936,370,258,933,4.9,6.28,22.65,5.31
936,370,258,933,4.9,6.28,22.65,5.31
936,370,258,933,5.1,6.51,22.08,5.1
936,370,258,933,4.9,6.28,22.65,5.31
936,370,258,933,2.1,5.55,31.62,7.34
936,370,258,933,2.1,5.55,31.62,7.34
936,370,258,933,2.17,5.66,30.54,6.98
936,370,258,933,2.1,5.55,31.62,7.34
947,605,222,674,2.25,5.77,29.51,6.64
947,605,222,674,2.1,5.55,31.62,7.34
947,605,222,674,2.12,5.58,31.37,7.26
947,605,222,674,2.17,5.66,30.54,6.98
947,605,222,674,2.17,5.66,30.54,6.98
947,605,222,674,2.15,5.63,30.8,7.07
947,605,222,674,2.17,5.66,30.54,6.98
946,605,222,674,2.54,7.44,24.67,5.6
946,605,222,674,3.35,8.79,20.3,4.06
946,605,222,674,28.2,11.2,1.2,6.2
946,605,222,674,4.14,11.59,16.79,3.29
650,222,323,944,4.07,11.45,16.93,3.35
651,222,323,944,3.68,10.75,17.84,3.69
651,222,323,944,3.94,11.23,17.2,3.45
651,222,323,944,28.2,11.2,1.2,6.2
651,222,323,944,3.76,9.46,19.05,3.62
650,222,323,944,4.9,7.67,21.2,5.31
849,272,284,939,5.18,8.03,20.45,5.02
848,272,284,939,5.18,8.03,20.45,5.02
849,273,284,939,5.1,7.92,20.66,5.1
849,272,284,939,5.1,7.92,20.66,5.1
848,272,284,939,3.76,9.46,19.05,3.62
656,237,310,944,3.51,10.44,18.31,3.87
656,237,311,944,3.76,10.88,17.65,3.62
656,237,310,944,3.76,10.88,17.65,3.62
656,237,311,944,3.87,11.09,17.37,3.51
656,237,311,944,3.68,10.75,17.84,3.69
656,237,311,944,3.68,10.75,17.84,3.69
650,234,313,944,3.76,10.88,17.65,3.62
650,234,314,944,3.76,10.88,17.65,3.62
651,234,313,944,3.76,10.88,17.65,3.62
651,234,314,944,3.76,10.88,17.65,3.62
651,234,314,944,4.36,11.99,16.38,3.14
651,234,314,944,4.44,12.13,16.25,3.09
651,234,314,944,4.44,12.13,16.25,3.09
651,234,314,944,4.67,12.56,15.88,2.96
657,205,344,945,4.44,12.13,16.25,3.09
657,205,344,945,4.67,12.56,15.88,2.96
657,205,344,945,4.36,11.99,16.38,3.14
657,205,344,945,4.21,11.72,16.64,3.24
657,205,344,945,4.44,12.13,16.25,3.09
657,205,344,945,4.44,12.13,16.25,3.09
657,205,344,945,4.14,11.59,16.79,3.29
657,205,344,945,4.44,12.13,16.25,3.09
662,201,348,946,4.36,11.99,16.38,3.14
663,202,349,946,4.36,11.99,16.38,3.14
662,201,348,946,4.36,11.99,16.38,3.14
662,201,348,946,4.44,12.13,16.25,3.09
662,201,348,946,4.85,12.89,15.63,2.86
662,201,348,946,4.85,12.89,15.63,2.86
662,201,348,946,4.93,13.04,15.52,2.82
665,199,350,946,4.85,12.89,15.63,2.86
665,199,351,946,4.59,12.42,16,3
665,199,351,946,4.93,13.04,15.52,2.82
665,199,351,946,4.74,12.7,15.77,2.92
666,199,351,946,4.44,12.13,16.25,3.09
666,199,351,946,28.2,11.2,1.2,6.2
666,199,351,946,4.44,12.13,16.25,3.09
666,199,351,946,4.44,12.13,16.25,3.09
666,199,351,946,4.44,12.13,16.25,3.09
666,199,351,946,4.67,12.56,15.88,2.96
666,199,351,946,28.2,11.2,1.2,6.2
666,199,351,946,4.59,12.42,16,3
666,199,351,946,4.67,12.56,15.88,2.96
666,199,351,946,4.44,12.13,16.25,3.09
666,199,351,946,4.59,12.42,16,3
667,198,353,946,4.44,12.13,16.25,3.09
667,198,353,946,28.2,11.2,1.2,6.2
667,198,353,946,4.93,13.04,15.52,2.82
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,28.2,11.2,1.2,6.2
667,198,353,945,28.2,11.2,1.2,6.2
667,198,353,945,28.2,11.2,1.2,6.2
667,198,353,945,4.51,12.26,16.13,3.05
667,198,353,945,4.51,12.26,16.13,3.05
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.67,12.56,15.88,2.96
668,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.59,12.42,16,3
667,198,353,946,28.2,11.2,1.2,6.2
667,198,353,946,4.36,11.99,16.38,3.14
667,198,353,946,4.85,12.89,15.63,2.86
667,198,353,946,4.44,12.13,16.25,3.09
668,198,353,946,28.2,11.2,1.2,6.2
667,198,353,946,4.59,12.42,16,3
667,198,353,946,4.67,12.56,15.88,2.96
667,198,353,946,4.44,10.59,17.56,3.09
667,198,353,945,5.72,10.22,17.98,4.58
667,198,353,945,5.72,8.72,19.32,4.58
667,198,353,945,5.4,6.86,21.32,4.82
847,282,280,930,27.31,14.27,2.22,3.23
847,282,279,929,27.3,13.26,2.22,4.23
847,282,280,929,27.3,13.26,2.22,4.23
847,282,280,929,6.58,9.9,17.96,4.05
847,282,280,929,5.75,26.58,13.13,1.53
847,282,280,929,5.48,29.13,12.68,1.37
847,282,280,929,28.2,12.2,1.2,5.2
847,282,280,929,28.2,12.2,1.2,5.2
882,186,522,960,5.34,28.68,12.45,1.29
882,186,522,960,28.2,12.2,1.2,5.2
882,186,522,960,5.38,28.81,12.51,1.31
882,186,522,960,5.34,28.68,12.45,1.29
882,186,522,960,28.2,12.2,1.2,5.2
882,186,522,960,5.27,28.44,12.32,1.24
882,186,522,960,5.24,28.34,12.27,1.23
855,186,530,961,5.25,28.36,12.28,1.23
855,186,530,961,5.23,28.3,12.25,1.22
855,186,530,961,5.22,28.28,12.24,1.21
855,186,530,961,5.23,28.3,12.25,1.22
855,186,530,961,5.25,28.36,12.28,1.23
855,186,530,961,5.28,28.47,12.34,1.25
855,186,530,961,5.38,28.81,12.51,1.31
884,186,519,960,28.2,12.2,1.2,5.2
884,187,519,960,28.2,12.2,1.2,5.2
884,186,519,960,5.38,28.78,12.5,1.31
883,187,519,960,5.43,28.96,12.59,1.34
883,186,519,960,28.2,12.2,1.2,5.2
884,187,519,960,5.42,28.93,12.58,1.33
884,186,519,960,5.38,28.78,12.5,1.31
884,187,519,960,5.38,28.78,12.5,1.31
884,186,519,960,5.42,28.93,12.58,1.33
884,186,519,960,5.42,28.93,12.58,1.33
884,186,519,960,5.42,28.93,12.58,1.33
884,187,519,960,28.2,12.2,1.2,5.2
884,187,519,960,5.38,28.78,12.5,1.31
884,187,519,960,5.38,28.78,12.5,1.31
883,186,519,960,28.2,12.2,1.2,5.2
883,186,519,960,5.38,28.78,12.5,1.31
883,186,519,960,5.38,28.81,12.51,1.31
883,186,519,960,28.2,12.2,1.2,5.2
883,186,519,960,5.67,28.81,13.01,1.48
883,186,519,960,5.6,29.53,12.88,1.44
881,188,495,957,5.67,28.81,13.01,1.48
880,188,494,957,5.67,28.81,13.01,1.48
880,188,494,957,28.2,12.2,1.2,5.2
880,188,494,957,5.62,29.58,12.91,1.45
880,188,494,957,5.68,28.64,13.02,1.49
880,188,494,957,5.54,29.32,12.78,1.4
880,188,494,957,5.67,28.81,13.01,1.48
880,188,494,957,28.2,12.2,1.2,5.2
880,188,494,957,28.21,12.2,1.2,5.2
880,188,494,957,5.76,26.44,13.14,2.59
923,192,464,950,27.22,12.21,2.2,5.21
924,192,464,950,5.67,28.72,13.01,2.53
923,192,464,950,5.75,26.58,13.13,2.58
924,192,464,950,27.22,12.21,2.2,5.21
924,192,465,950,5.75,26.58,13.13,1.53
875,188,492,957,5.76,26.44,13.14,1.53
875,188,492,957,5.83,24.6,13.28,1.58
875,188,492,957,5.74,26.73,13.13,1.53
876,188,492,957,28.2,12.2,1.2,5.2
875,188,492,957,28.2,12.2,1.2,5.2
875,188,492,957,5.53,29.29,12.76,1.4
875,188,492,957,5.34,28.65,12.43,1.28
875,188,492,957,5.3,28.54,12.37,1.26
863,186,531,961,5.29,28.51,12.36,1.26
863,186,531,961,5.27,28.44,12.32,1.24
863,186,531,961,5.3,28.54,12.37,1.26
863,186,531,961,28.2,12.2,1.2,5.2
863,186,531,961,5.27,28.44,12.32,1.24
863,186,531,961,5.3,28.54,12.37,1.26
863,186,531,961,5.34,28.68,12.45,1.29
863,186,531,961,5.3,28.54,12.37,1.26
863,186,531,961,5.29,28.51,12.36,1.26
863,186,531,961,28.2,12.2,1.2,5.2
863,186,531,961,28.2,12.2,1.2,5.2
863,186,531,961,5.3,28.54,12.37,1.26
863,186,531,961,28.2,12.2,1.2,5.2
863,186,531,961,5.34,28.68,12.45,1.29
863,186,531,961,5.48,29.13,12.68,1.37
880,187,511,959,5.43,28.96,12.59,1.34
880,187,511,959,5.43,28.96,12.59,1.34
880,187,512,959,5.43,28.96,12.59,1.34
880,187,511,959,5.44,28.99,12.61,1.34
880,187,511,959,5.6,29.5,12.87,1.44
880,187,511,959,5.6,29.5,12.87,1.44
880,187,511,959,5.54,29.32,12.78,1.4
880,187,511,959,5.53,29.29,12.76,1.4
880,187,511,959,28.2,12.2,1.2,5.2
880,187,511,959,5.47,29.1,12.66,1.36
880,187,512,959,5.55,29.35,12.79,1.41
880,187,511,959,28.2,12.2,1.2,5.2
880,187,511,959,5.43,28.96,12.59,1.34
880,187,511,959,5.43,28.96,12.59,1.34
879,187,511,959,5.54,29.32,12.78,1.4
879,187,511,959,5.47,29.1,12.66,1.36
880,187,511,959,5.54,29.32,12.78,1.4
880,187,512,959,5.48,29.13,12.68,1.37
880,187,512,959,5.54,29.32,12.78,1.4
879,187,511,959,5.47,29.1,12.66,1.36
880,187,511,959,28.2,12.2,1.2,5.2
880,187,511,959,5.49,29.16,12.69,1.37
880,187,512,959,5.49,29.16,12.69,1.37
880,187,511,959,5.61,29.56,12.9,1.45
880,187,512,959,5.68,28.64,13.02,1.49
880,187,512,959,5.75,26.58,13.13,1.53
880,187,512,959,5.75,26.58,13.13,1.53
867,188,483,956,28.2,12.2,1.2,5.2
868,188,484,957,5.84,24.51,13.29,1.58
868,188,484,956,5.83,24.6,13.28,1.58
868,188,484,956,28.2,12.2,1.2,5.2
869,189,485,957,5.75,26.58,13.13,1.53
920,192,456,950,27.22,12.21,2.2,5.21
920,192,456,950,5.83,24.6,13.28,2.64
921,193,456,950,27.22,12.21,2.2,5.21
920,193,456,950,27.22,12.21,2.2,5.21
921,193,456,950,5.83,24.6,13.28,1.58
921,193,456,950,28.2,12.2,1.2,5.2
921,193,456,950,28.2,12.2,1.2,5.2
921,193,456,950,5.84,24.51,13.29,1.58
865,188,483,957,5.83,24.6,13.28,1.58
865,188,483,957,28.2,12.2,1.2,5.2
865,188,483,957,5.84,24.51,13.29,1.58
865,188,483,957,5.83,24.6,13.28,1.58
865,188,483,957,5.75,26.58,13.13,1.53
865,188,483,957,5.83,24.6,13.28,1.58
865,188,483,957,5.76,26.44,13.14,1.53
865,188,483,957,5.75,26.58,13.13,1.53
865,188,483,957,5.83,24.6,13.28,1.58
865,188,483,957,5.75,26.58,13.13,1.53
865,188,483,957,5.93,22.85,13.43,1.64
865,188,483,957,5.76,26.44,13.14,1.53
865,188,483,957,5.6,29.53,12.88,1.44
865,188,483,957,5.43,28.96,12.59,1.34
865,188,483,957,5.34,28.65,12.43,1.28
865,185,529,961,5.34,28.65,12.43,1.28
865,186,530,961,5.38,28.78,12.5,1.31
865,186,530,961,5.3,28.54,12.37,1.26
865,186,530,961,5.34,28.68,12.45,1.29
865,186,530,961,5.38,28.78,12.5,1.31
865,186,530,961,5.38,27.76,12.5,2.32
865,186,530,961,5.43,27.94,12.59,2.36
865,186,530,961,5.48,28.1,12.68,2.4
865,186,530,961,4.41,27.94,13.61,2.36
930,194,472,948,4.45,27.07,13.71,3.43
930,194,472,948,4.41,27.94,13.61,2.36
930,194,472,948,4.45,27.07,13.71,3.43
930,194,472,948,4.46,27.1,13.72,3.43
937,199,449,944,4.51,27.28,13.83,3.48
936,199,449,944,4.51,27.25,13.81,3.47
936,199,449,944,4.51,27.25,13.81,3.47
937,199,449,944,4.45,27.07,13.71,3.43
936,198,449,944,4.51,26.22,13.81,4.51
937,199,449,944,4.51,26.22,13.81,4.51
937,199,449,944,4.51,25.21,13.83,5.55
937,199,449,944,3.43,25.02,14.74,5.48
937,199,449,944,3.35,24.74,14.55,5.38
944,209,413,925,3.38,24.87,14.64,5.43
944,209,413,925,3.38,24.87,14.64,5.43
944,209,413,925,3.38,24.87,14.64,5.43
944,209,413,925,4.2,25.21,13.2,4.2
944,209,413,925,5.08,30.34,12.15,2.89
944,209,413,925,6.71,24.08,4.83,2.87
373,212,932,932,6.5,24.95,5.12,2.74
373,213,932,932,6.5,24.95,5.12,2.74
373,212,932,932,6.58,24.6,5,2.79
374,212,932,932,6.5,24.95,5.12,2.74
373,212,932,932,6.23,26.31,5.57,2.56
373,212,932,932,6.5,24.95,5.12,2.74
373,212,932,932,6.8,23.73,4.71,2.93
373,212,932,932,6.33,25.77,5.39,2.62
368,213,932,931,6.43,25.29,5.23,2.69
368,213,932,931,6.71,24.08,4.83,2.87
368,213,932,931,6.8,23.73,4.71,2.93
368,213,932,931,6.71,24.08,4.83,2.87
368,214,932,931,6.63,24.39,4.93,2.82
368,213,932,931,6.61,24.48,4.96,2.81
368,214,932,931,6.5,24.95,5.12,2.74
368,214,932,931,6.82,23.67,4.69,2.94
368,213,932,931,6.53,24.82,5.07,2.75
368,213,932,931,6.53,24.82,5.07,2.75
368,213,932,931,6.53,24.82,5.07,2.75
368,213,932,931,5.94,28.19,6.2,2.36
368,213,932,931,4.35,32.95,7.56,2.06
368,213,932,931,3.92,31.17,10.29,1.74
781,175,662,953,3.98,31.42,9.76,1.79
781,175,662,953,3.92,31.17,10.29,1.74
782,175,662,953,3.8,30.68,11.55,1.65
781,175,662,953,3.7,30.24,13.03,1.57
781,175,662,953,3.69,30.22,13.11,1.57
781,175,662,953,3.86,30.92,10.88,1.69
781,175,662,953,3.92,31.17,10.29,1.74
809,174,616,953,3.86,30.92,10.88,1.69
809,174,616,953,3.8,30.68,11.55,1.65
809,174,616,953,3.7,30.24,13.03,1.57
809,174,616,953,3.8,30.69,11.52,1.65
809,174,616,952,3.98,31.42,9.76,1.79
756,176,520,944,3.98,30.32,12.19,2.88
756,176,521,945,5.01,30.07,12.83,2.83
757,176,522,945,4.82,29.4,14.44,2.68
757,176,522,945,4.88,29.6,14.27,2.73
757,176,522,945,4.81,29.38,14.43,2.68
757,176,522,945,4.82,28.33,14.44,3.75
757,176,522,945,4.88,28.53,14.55,3.8
757,176,522,945,4.81,27.25,14.43,4.81
757,176,522,945,4.81,27.25,14.43,4.81
732,183,391,859,4.76,27.08,14.33,4.76
732,183,391,859,4.76,27.06,14.32,4.76
732,183,390,859,4.76,27.06,14.32,4.76
733,183,391,859,4.88,28.53,14.55,3.8
733,183,391,859,4.82,29.4,14.44,2.68
792,178,446,943,4.76,29.2,14.33,2.64
792,178,446,943,4.76,29.18,14.32,2.63
792,178,446,943,4.76,29.18,14.32,2.63
792,178,446,943,5.01,30.08,12.8,2.83
792,178,446,943,5.01,28.04,5.57,2.56
791,178,446,943,4.91,28.72,5.79,2.48
791,178,446,943,4.87,29.02,5.88,2.45
457,203,927,939,4.96,28.38,5.68,2.52
457,203,927,939,4.87,29.02,5.88,2.45
457,203,927,939,4.87,29.02,5.88,2.45
458,203,927,939,5.01,28.04,5.57,2.56
457,203,927,939,4.87,29.02,5.88,2.45
458,203,927,939,4.78,29.7,6.1,2.39
458,202,927,939,4.87,29.02,5.88,2.45
458,203,927,939,4.87,29.02,5.88,2.45
458,203,927,939,5.94,28.19,8.03,3.55
458,203,927,939,6.03,27.56,7.78,3.62
416,207,808,853,6.13,26.91,7.53,3.7
416,207,808,853,5.94,28.19,8.03,3.55
416,207,808,853,5.98,27.89,7.91,3.59
416,207,809,854,5.94,28.19,8.03,3.55
416,207,809,854,5.85,28.89,8.3,3.48
416,207,809,854,4.83,29.35,5.99,2.42
416,207,809,854,5.72,29.98,6.79,2.21
467,202,926,940,5.04,27.81,5.5,2.58
468,201,926,940,5.1,27.47,5.39,2.62
468,201,926,939,4.87,29.02,5.88,2.45
468,202,926,940,5.01,28.04,5.57,2.56
468,202,926,940,4.35,32.95,7.56,2.06
468,201,926,940,3.92,31.16,10.31,1.74
468,201,926,940,3.8,30.68,11.55,1.65
468,201,926,940,3.8,30.68,11.55,1.65
830,174,604,952,3.7,30.24,13.03,1.57
829,174,604,952,3.75,30.46,12.22,1.61
830,174,604,952,3.92,31.17,10.29,1.74
830,174,604,952,3.8,30.67,11.56,1.65
830,174,604,952,3.8,30.68,11.55,1.65
830,174,604,952,3.86,30.92,10.88,1.69
830,174,604,952,3.74,30.44,12.31,1.61
830,174,604,952,3.86,30.92,10.88,1.69
830,174,604,952,3.75,29.38,15.11,2.68
759,176,509,943,3.92,30.07,12.83,2.83
759,176,509,943,3.8,29.6,14.27,2.73
760,176,511,943,3.8,29.6,14.27,2.73
760,176,511,943,3.86,29.84,13.49,2.78
760,176,511,943,3.92,30.08,12.8,2.83
760,176,511,943,3.8,30.68,11.55,1.65
760,176,511,943,3.92,31.16,10.31,1.74
760,176,511,943,3.8,30.68,11.55,1.65
816,174,643,954,3.75,30.46,12.22,1.61
816,174,643,954,3.8,30.68,11.55,1.65
816,174,643,954,3.86,30.92,10.88,1.69
816,174,643,954,3.98,31.42,9.76,1.79
816,174,643,954,3.86,30.92,10.88,1.69
816,174,643,954,3.92,31.17,10.29,1.74
816,174,643,954,3.86,30.92,10.88,1.69
816,174,643,954,3.92,31.17,10.29,1.74
816,174,643,954,3.86,30.92,10.88,1.69
816,174,643,954,3.86,30.92,10.88,1.69
815,174,642,954,3.86,30.92,10.88,1.69
816,174,643,954,3.75,30.46,12.22,1.61
816,174,643,954,3.75,30.45,12.27,1.61
816,174,643,954,3.64,30.03,13.94,1.53
816,174,643,954,3.75,30.46,12.22,1.61
862,175,575,953,3.7,30.24,13.03,1.57
862,175,576,953,3.92,31.16,10.31,1.74
862,175,575,953,3.86,30.92,10.88,1.69
863,175,576,953,3.7,30.24,13.03,1.57
863,175,576,953,3.8,30.68,11.55,1.65
862,175,575,953,3.86,30.92,10.88,1.69
863,174,576,954,3.8,30.69,11.52,1.65
862,175,576,953,3.8,30.68,11.55,1.65
860,175,576,953,3.8,30.68,11.55,1.65
860,175,576,953,3.8,30.68,11.55,1.65
860,175,576,953,3.8,30.67,11.56,1.65
860,175,576,953,3.86,30.92,10.88,1.69
812,174,643,953,3.8,30.68,11.55,1.65
812,174,643,953,3.8,30.68,11.55,1.65
813,174,643,953,3.86,30.92,10.88,1.69
812,174,643,953,3.98,31.42,9.76,1.79
812,174,643,953,3.86,29.84,13.49,2.78
812,174,643,953,4.94,29.84,13.49,2.78
812,174,643,953,4.88,28.53,14.55,3.8
723,179,412,925,4.94,28.75,14.68,3.86
723,179,412,924,4.82,28.33,14.44,3.75
723,179,412,924,4.88,28.53,14.55,3.8
723,179,412,924,5.01,28.98,14.81,3.92
723,179,412,924,4.82,27.26,14.44,4.82
723,179,412,924,4.94,27.67,14.68,4.94
723,179,412,924,4.75,25.98,14.3,5.81
723,179,412,924,4.75,25.98,14.3,5.81
723,188,391,693,4.82,26.19,14.44,5.89
723,187,392,695,4.82,26.19,14.44,5.89
722,187,391,695,4.71,25.83,14.21,5.76
723,187,392,695,4.71,25.83,14.21,5.76
723,187,392,695,4.76,24.93,14.32,6.88
723,187,392,695,4.61,24.47,14.02,6.7
723,187,392,695,4.71,23.72,14.21,7.88
723,187,392,695,4.61,23.43,14.02,7.75
741,198,383,540,4.65,23.56,14.1,7.8
741,198,383,540,4.71,23.72,14.21,7.88
741,198,383,540,4.6,23.4,14,7.73
741,198,383,540,4.66,24.63,14.12,6.76
741,198,383,540,4.56,24.32,13.92,6.64
741,198,383,540,4.61,26.56,14.02,4.61
813,183,402,937,4.56,27.44,13.92,3.52
816,182,402,938,4.51,27.28,13.83,3.48
816,182,402,938,4.61,27.61,14.02,3.56
816,182,402,938,4.61,27.61,14.02,3.56
816,182,402,938,4.56,27.44,13.92,3.52
816,182,402,938,4.61,26.56,14.02,4.61
816,182,402,938,4.56,25.36,13.92,5.6
800,188,405,827,4.61,26.56,14.02,4.61
800,188,405,827,4.52,25.24,13.85,5.56
800,188,405,827,4.52,26.28,13.85,4.52
800,188,405,827,4.71,26.89,14.21,4.71
800,188,405,827,5.79,24.2,5.89,4.46
800,188,405,827,9.19,18.36,2.51,4.95
800,188,405,827,10.99,17.24,2.16,4.48
147,285,941,944,10.22,17.65,2.29,4.65
150,284,942,944,10.82,17.32,2.19,4.51
150,283,941,944,10.31,17.59,2.27,4.63
150,284,941,943,11.07,17.2,2.15,4.46
150,283,941,944,10.22,17.65,2.29,4.65
150,283,941,944,10.82,17.32,2.19,4.51
151,283,941,944,10.31,17.59,2.27,4.63
151,283,941,944,10.82,17.32,2.19,4.51
151,283,941,944,10.99,17.24,2.16,4.48
151,283,941,944,10.91,17.28,2.17,4.5
151,283,941,944,11.47,17.02,2.09,4.39
151,283,941,944,11.56,16.98,2.08,4.37
151,283,941,944,10.91,17.28,2.17,4.5
159,292,942,945,11.64,16.95,2.07,4.36
159,292,942,945,11.47,17.02,2.09,4.39
145,287,941,944,11.47,17.02,2.09,4.39
145,287,941,944,10.91,17.28,2.17,4.5
145,287,941,944,10.91,17.28,2.17,4.5
145,287,941,944,10.91,17.28,2.17,4.5
145,287,941,944,11.07,17.2,2.15,4.46
145,287,941,944,10.91,17.28,2.17,4.5
145,287,941,944,10.91,17.28,2.17,4.5
146,286,941,944,10.91,17.28,2.17,4.5
146,286,941,944,10.82,17.32,2.19,4.51
146,286,942,944,11.47,17.02,2.09,4.39
146,286,942,944,11.47,17.02,3.24,4.39
146,286,942,944,12.2,16.42,3.45,5.81
141,298,939,937,12.1,16.47,3.47,5.83
141,297,939,937,11.49,16.8,3.6,6
141,298,939,937,12.77,16.16,3.35,5.68
141,297,939,937,12.1,16.47,3.47,5.83
141,297,939,937,20.43,15.23,1.53,3.64
141,297,939,937,25.75,15.75,1.36,2.39
141,297,939,937,28.9,15.63,1.33,2.35
141,297,939,937,26.8,15.71,1.35,2.38
134,339,945,948,26.23,15.73,1.36,2.39
134,339,944,948,28.87,15.61,1.32,2.34
134,339,945,948,28.9,15.63,1.33,2.35
134,339,945,948,27.92,14.79,1.39,3.45
134,339,945,948,24.77,14.94,2.47,3.51
136,368,943,943,28.2,13.76,2.42,4.48
136,368,943,943,28.02,13.66,2.38,4.43
136,369,943,943,28.2,13.76,2.42,4.48
136,369,943,943,28.44,13.9,2.47,4.55
136,368,943,943,14.02,16.19,1.83,4.04
136,368,943,943,13.07,16.45,1.91,4.15
136,368,943,943,13.98,16.2,1.83,4.04
136,368,943,943,12.2,16.73,2,4.27
132,309,942,944,13.02,16.46,3.03,4.15
132,309,942,944,13.98,16.2,1.83,4.04
132,309,942,944,13.98,16.2,1.83,4.04
132,309,942,944,13.07,16.45,1.91,4.15
132,309,942,944,13.02,16.46,1.91,4.15
132,309,942,944,13.07,16.45,1.91,4.15
132,309,942,944,13.98,16.2,1.83,4.04
132,310,942,945,13.98,16.2,1.83,4.04
132,309,942,944,13.98,16.2,1.83,4.04
132,309,942,944,13.07,16.45,1.91,4.15
132,309,942,944,13.98,16.2,1.83,4.04
132,310,942,944,13.07,16.45,1.91,4.15
132,310,942,944,13.07,16.45,1.91,4.15
132,310,942,944,12.27,16.71,1.99,4.26
132,310,942,944,13.07,16.45,1.91,4.15
132,310,942,944,11.56,16.98,2.08,4.37
134,303,942,944,13.07,16.45,1.91,4.15
134,303,942,944,11.56,16.98,2.08,4.37
134,303,942,944,13.98,16.2,1.83,4.04
134,303,942,945,12.27,16.71,1.99,4.26
134,303,942,945,13.98,16.2,1.83,4.04
134,303,942,945,13.07,16.45,1.91,4.15
134,303,942,944,13.07,16.45,1.91,4.15
134,303,942,944,13.07,16.45,1.91,4.15
134,303,942,944,11.56,16.98,2.08,4.37
134,303,942,944,13.07,16.45,1.91,4.15
134,303,942,944,16.11,15.77,1.69,3.86
134,303,942,944,20.43,15.23,1.53,3.64
134,303,942,944,18.93,15.38,1.57,3.7
134,303,942,944,22.26,15.09,1.48,3.57
134,330,944,947,22.69,15.06,1.47,3.56
134,330,944,947,22.49,15.07,1.48,3.57
134,330,944,947,22.49,15.07,1.48,3.57
134,331,944,947,22.49,15.07,1.48,3.57
134,331,944,947,20.55,15.22,1.52,3.63
134,330,944,947,21.74,14.33,2.64,4.77
136,355,942,942,21.74,14.33,2.64,4.77
137,355,942,942,21.66,14.34,2.64,4.77
136,355,942,942,23.58,14.18,2.58,4.69
137,355,942,942,21.89,14.32,2.64,4.76
137,355,942,942,20.55,15.22,1.52,3.63
135,337,943,946,24.77,14.94,1.43,3.51
135,337,943,946,22.26,15.09,1.48,3.57
135,337,943,946,20.31,15.24,1.53,3.64
135,337,943,946,24.77,14.94,1.43,3.51
135,337,943,946,22.26,15.09,1.48,3.57
135,337,943,946,25.9,14.03,2.52,4.61
135,337,943,946,25.9,14.03,2.52,4.61
135,337,943,946,27.65,13,3.57,5.67
135,337,943,946,27.62,12.98,3.57,5.66
140,406,941,929,27.62,12.98,3.57,5.66
140,406,941,929,27.43,12.87,3.52,5.6
